loan_status,previous_loan_defaults_on_file,loan_percent_income,loan_int_rate,person_income,loan_amnt,person_age,person_emp_exp,cb_person_cred_hist_length,credit_score
1,0,0.18,16.16,32728.0,6012.0,35.0,11,8.0,648
1,0,0.05,16.29,18635.0,1000.0,22.0,1,5.0,662
1,0,0.08,15.76,96415.0,7500.0,26.0,6,4.0,512
1,0,0.24,13.73,22747.0,5444.0,24.0,0,4.0,692
1,0,0.41,8.47,51304.0,21000.0,35.0,16,11.0,683
1,0,0.14,11.2,60731.0,8385.0,27.0,0,5.0,663
1,0,0.26,8.82,72832.0,19023.0,30.0,8,8.0,662
1,0,0.13,15.09,80462.0,10063.0,27.0,3,5.0,663
1,0,0.25,12.0,33371.0,8419.0,30.0,5,9.0,719
1,0,0.04,10.82,76727.0,3000.0,33.0,10,8.0,695
1,0,0.3,15.43,83683.0,25000.0,30.0,6,9.0,687
1,0,0.25,10.93,43922.0,11044.0,32.0,2,10.0,549
1,0,0.39,9.88,38171.0,14807.0,25.0,4,4.0,686
1,0,0.28,11.12,71769.0,20000.0,25.0,0,2.0,646
1,0,0.15,12.68,15601.0,2400.0,28.0,3,8.0,664
1,0,0.15,6.36,8302.0,1273.0,36.0,15,11.0,589
1,0,0.08,13.87,65894.0,5416.0,37.0,19,17.0,651
1,0,0.22,13.76,113714.0,24780.0,36.0,10,14.0,686
1,0,0.13,14.88,60794.0,7741.0,27.0,3,6.0,686
1,0,0.29,12.72,85280.0,25000.0,26.0,3,4.0,619
1,0,0.04,9.14,41698.0,1529.0,24.0,3,2.0,557
1,0,0.19,15.03,29728.0,5683.0,25.0,2,2.0,679
1,0,0.34,11.29,41205.0,14000.0,28.0,4,6.0,665
1,0,0.14,14.91,43492.0,6066.0,27.0,2,5.0,658
1,0,0.25,15.89,72330.0,18000.0,27.0,4,6.0,627
1,0,0.34,10.81,29794.0,10000.0,25.0,0,4.0,603
1,0,0.29,13.13,61038.0,18000.0,27.0,5,4.0,556
1,0,0.05,15.11,48253.0,2500.0,31.0,7,8.0,648
1,0,0.15,7.51,66836.0,10000.0,26.0,6,3.0,594
1,0,0.23,12.27,39780.0,9000.0,28.0,6,8.0,629
1,0,0.06,10.31,51403.0,3200.0,24.0,1,5.0,644
1,0,0.04,6.87,69359.0,2559.0,34.0,10,7.0,663
1,0,0.25,10.27,32056.0,8000.0,31.0,7,6.0,616
1,0,0.23,16.21,39513.0,8892.0,42.0,19,16.0,588
1,0,0.16,7.58,44035.0,7000.0,32.0,8,5.0,678
1,0,0.06,14.21,18058.0,1100.0,30.0,7,8.0,570
1,0,0.19,15.27,77460.0,15000.0,29.0,8,8.0,673
1,0,0.19,15.68,37539.0,6979.0,28.0,7,7.0,632
1,0,0.3,12.23,79831.0,24165.0,26.0,4,4.0,672
1,0,0.15,16.31,130727.0,20000.0,37.0,14,13.0,638
1,0,0.27,7.97,108001.0,28869.0,30.0,8,7.0,602
1,0,0.08,12.05,53987.0,4577.0,26.0,0,4.0,566
1,0,0.27,6.86,37202.0,10000.0,26.0,4,4.0,697
1,0,0.28,10.37,22599.0,6400.0,29.0,6,6.0,617
1,0,0.36,15.73,68124.0,24626.0,25.0,0,4.0,634
1,0,0.34,8.64,35733.0,12000.0,24.0,1,4.0,611
1,0,0.08,14.3,63100.0,5000.0,25.0,0,5.0,664
1,0,0.21,12.56,68989.0,14548.0,25.0,3,6.0,581
1,0,0.42,14.03,44469.0,18863.0,28.0,6,5.0,689
1,0,0.27,15.27,36857.0,10000.0,23.0,0,4.0,667
1,0,0.27,11.78,80291.0,22000.0,25.0,4,4.0,632
1,0,0.15,8.84,45427.0,7000.0,25.0,0,6.0,658
1,0,0.28,11.01,47152.0,13000.0,42.0,22,14.0,669
1,0,0.19,16.52,38219.0,7418.0,32.0,6,6.0,580
1,0,0.22,15.73,39626.0,8583.0,26.0,5,4.0,687
1,0,0.12,12.38,24161.0,3000.0,23.0,0,2.0,676
1,0,0.34,7.32,44565.0,15000.0,25.0,0,3.0,638
1,0,0.09,11.82,44748.0,4154.0,26.0,5,4.0,662
1,0,0.25,8.58,19119.0,4793.0,26.0,6,4.0,581
1,0,0.15,15.81,53805.0,8000.0,22.0,0,3.0,671
1,0,0.13,14.88,37298.0,5000.0,22.0,0,4.0,711
1,0,0.25,10.97,47284.0,12000.0,25.0,3,4.0,700
1,0,0.08,11.77,62313.0,4971.0,27.0,2,5.0,656
1,0,0.1,12.63,54160.0,5439.0,23.0,1,3.0,674
1,0,0.3,8.86,20351.0,6155.0,27.0,5,4.0,664
1,0,0.08,11.11,65803.0,5110.0,26.0,2,7.0,507
1,0,0.28,12.83,71091.0,19979.0,23.0,0,3.0,590
1,0,0.1,17.18,41754.0,4000.0,28.0,5,9.0,560
1,0,0.09,8.79,51601.0,4558.0,30.0,8,7.0,593
1,0,0.39,10.52,59744.0,23325.0,35.0,12,10.0,700
1,0,0.22,16.45,39245.0,8487.0,24.0,4,5.0,647
1,0,0.12,14.68,60839.0,7153.0,27.0,1,8.0,595
1,0,0.04,13.76,22780.0,1000.0,32.0,9,10.0,617
1,0,0.3,10.96,66146.0,20000.0,32.0,8,7.0,707
1,0,0.35,10.11,72593.0,25232.0,48.0,24,18.0,593
1,0,0.34,8.19,29686.0,10000.0,30.0,9,10.0,617
1,0,0.27,10.75,73410.0,20000.0,28.0,9,9.0,735
1,0,0.1,11.35,100987.0,9917.0,31.0,9,5.0,630
1,0,0.34,12.26,29790.0,10000.0,29.0,6,9.0,577
1,0,0.19,11.07,53820.0,10000.0,31.0,10,9.0,702
1,0,0.34,10.82,29818.0,10000.0,27.0,4,9.0,660
1,0,0.05,15.56,91220.0,4889.0,29.0,5,7.0,589
1,0,0.23,13.39,8518.0,1935.0,23.0,0,5.0,637
1,0,0.07,14.95,67577.0,5000.0,23.0,0,3.0,645
1,0,0.37,13.03,22680.0,8346.0,27.0,3,6.0,575
1,0,0.27,12.97,36923.0,10000.0,23.0,0,3.0,613
1,0,0.21,8.51,88171.0,18598.0,24.0,5,2.0,709
1,0,0.04,11.2,84940.0,3727.0,28.0,6,6.0,636
1,0,0.16,7.57,39643.0,6211.0,25.0,4,6.0,578
1,0,0.28,11.89,81693.0,22736.0,36.0,12,8.0,667
1,0,0.39,12.25,37908.0,14724.0,26.0,4,5.0,640
1,0,0.29,15.64,54918.0,16000.0,28.0,4,7.0,631
1,0,0.03,15.97,60980.0,2017.0,28.0,4,5.0,716
1,0,0.19,14.52,77674.0,15000.0,25.0,3,4.0,622
1,0,0.09,13.45,41758.0,3631.0,33.0,11,6.0,696
1,0,0.28,18.11,36098.0,10000.0,23.0,0,4.0,710
1,0,0.27,12.35,61893.0,16820.0,27.0,3,6.0,613
1,0,0.23,14.27,66972.0,15459.0,26.0,2,4.0,586
1,0,0.27,13.99,61062.0,16193.0,28.0,5,5.0,706
1,0,0.37,8.27,32336.0,12000.0,23.0,1,5.0,706
1,0,0.36,14.91,56088.0,20000.0,37.0,11,10.0,671
1,0,0.35,11.97,28446.0,10000.0,32.0,7,11.0,593
1,0,0.33,9.93,43945.0,14500.0,26.0,2,3.0,673
1,0,0.11,14.75,91088.0,10000.0,27.0,3,4.0,660
1,0,0.31,10.98,47733.0,15000.0,44.0,21,12.0,682
1,0,0.27,14.91,87568.0,24000.0,28.0,6,11.0,676
1,0,0.21,11.71,35822.0,7479.0,22.0,0,4.0,681
1,0,0.16,13.79,44396.0,6914.0,23.0,0,3.0,648
1,0,0.26,14.79,74599.0,19700.0,24.0,2,3.0,650
1,0,0.14,11.79,22408.0,3235.0,23.0,4,2.0,630
1,0,0.32,9.83,15547.0,5000.0,23.0,0,3.0,676
1,0,0.27,9.25,72899.0,20000.0,24.0,0,3.0,613
1,0,0.17,11.01,29987.0,5000.0,30.0,9,9.0,566
1,0,0.35,11.89,67112.0,23600.0,24.0,0,4.0,610
1,0,0.04,11.8,39858.0,1547.0,24.0,2,3.0,626
1,0,0.21,9.25,23907.0,5000.0,29.0,5,5.0,683
1,0,0.13,13.57,25209.0,3188.0,24.0,5,4.0,638
1,0,0.19,11.07,104482.0,20000.0,25.0,2,4.0,678
1,0,0.31,10.14,55900.0,17244.0,23.0,0,3.0,667
1,0,0.1,11.56,148472.0,14195.0,42.0,22,16.0,665
1,0,0.28,19.32,71791.0,20000.0,29.0,4,5.0,631
1,0,0.33,6.37,36743.0,12000.0,25.0,0,4.0,695
1,0,0.24,15.52,65915.0,16000.0,25.0,3,4.0,610
1,0,0.25,7.01,24257.0,6000.0,25.0,3,3.0,557
1,0,0.16,13.23,36763.0,6000.0,22.0,1,3.0,642
1,0,0.17,11.75,144025.0,24806.0,32.0,13,5.0,685
1,0,0.21,14.95,24139.0,5000.0,23.0,0,3.0,566
1,0,0.05,16.26,56173.0,2974.0,32.0,10,6.0,697
1,0,0.23,16.48,64881.0,15000.0,24.0,1,2.0,575
1,0,0.24,12.84,36352.0,8875.0,25.0,3,3.0,622
1,0,0.09,9.78,90953.0,8251.0,27.0,3,5.0,649
1,0,0.38,17.78,65897.0,25000.0,27.0,2,6.0,538
1,0,0.33,12.57,48873.0,16000.0,25.0,2,4.0,662
1,0,0.22,14.0,22941.0,5000.0,24.0,1,3.0,580
1,0,0.07,11.01,44388.0,3000.0,28.0,7,7.0,658
1,0,0.1,10.37,46379.0,4797.0,32.0,11,6.0,674
1,0,0.02,15.31,64786.0,1297.0,34.0,12,10.0,676
1,0,0.25,9.65,24049.0,6000.0,25.0,1,3.0,567
1,0,0.16,10.25,53631.0,8452.0,33.0,9,8.0,621
1,0,0.04,16.09,40822.0,1723.0,26.0,4,5.0,638
1,0,0.16,9.82,18772.0,3000.0,38.0,16,13.0,719
1,0,0.27,11.55,55004.0,15000.0,25.0,2,3.0,649
1,0,0.28,11.76,53774.0,15000.0,27.0,2,6.0,505
1,0,0.14,8.36,19518.0,2800.0,23.0,0,5.0,560
1,0,0.03,6.69,70025.0,2054.0,35.0,12,9.0,605
1,0,0.05,11.67,31108.0,1500.0,27.0,5,4.0,560
1,0,0.24,15.58,53819.0,12909.0,24.0,0,4.0,530
1,0,0.21,15.72,76057.0,16000.0,23.0,1,4.0,668
1,0,0.2,14.49,40500.0,8000.0,33.0,10,11.0,595
1,0,0.17,9.03,59883.0,10438.0,23.0,0,2.0,684
1,0,0.47,10.96,37902.0,17829.0,29.0,4,7.0,620
1,0,0.36,13.12,70035.0,25000.0,25.0,1,5.0,623
1,0,0.03,12.72,139867.0,4123.0,30.0,5,8.0,663
1,0,0.11,15.55,88674.0,9984.0,36.0,10,12.0,665
1,0,0.14,15.83,34886.0,5045.0,28.0,6,7.0,632
1,0,0.15,15.4,43536.0,6377.0,25.0,5,4.0,614
1,0,0.16,13.19,36869.0,6000.0,22.0,0,4.0,643
1,0,0.28,10.85,54142.0,15000.0,32.0,8,8.0,591
1,0,0.1,14.31,53571.0,5400.0,27.0,6,7.0,628
1,0,0.21,9.79,12644.0,2707.0,48.0,26,20.0,657
1,0,0.16,15.46,36932.0,6000.0,23.0,0,3.0,611
1,0,0.09,6.47,53571.0,5000.0,23.0,0,4.0,595
1,0,0.03,12.85,60657.0,2000.0,30.0,5,7.0,676
1,0,0.21,14.71,19066.0,4000.0,28.0,5,10.0,619
1,0,0.15,15.88,66109.0,10210.0,28.0,9,9.0,653
1,0,0.37,10.35,22984.0,8430.0,26.0,4,5.0,604
1,0,0.22,9.99,40781.0,9000.0,27.0,4,7.0,671
1,0,0.21,15.62,94441.0,19553.0,24.0,2,4.0,581
1,0,0.1,7.13,37163.0,3596.0,34.0,11,6.0,637
1,0,0.24,13.71,16733.0,3949.0,30.0,9,7.0,652
1,0,0.1,14.72,60090.0,6233.0,25.0,4,2.0,500
1,0,0.26,10.41,54979.0,14542.0,23.0,0,4.0,675
1,0,0.25,11.01,67364.0,16807.0,25.0,4,5.0,629
1,0,0.27,8.92,13865.0,3803.0,22.0,0,4.0,666
1,0,0.1,10.99,53716.0,5404.0,23.0,1,2.0,554
1,0,0.14,14.55,41752.0,6000.0,31.0,5,8.0,607
1,0,0.36,10.66,29767.0,10689.0,25.0,0,2.0,639
1,0,0.3,11.5,66866.0,20000.0,25.0,1,4.0,619
1,0,0.31,11.01,60979.0,18950.0,26.0,3,3.0,670
1,0,0.46,13.89,17100.0,7913.0,26.0,4,5.0,597
1,0,0.12,13.08,58424.0,7000.0,34.0,13,8.0,646
1,0,0.04,13.91,53820.0,2000.0,35.0,16,10.0,716
1,0,0.09,16.45,65759.0,6182.0,25.0,2,4.0,607
1,0,0.24,18.61,65922.0,16000.0,33.0,9,10.0,714
1,0,0.26,17.82,59794.0,15367.0,37.0,15,11.0,648
1,0,0.19,14.71,53522.0,10000.0,27.0,6,6.0,664
1,0,0.37,9.7,15219.0,5701.0,27.0,7,8.0,558
1,0,0.35,9.71,72642.0,25782.0,45.0,18,17.0,617
1,0,0.24,10.28,69999.0,16668.0,26.0,0,5.0,590
1,0,0.11,14.02,54035.0,6000.0,37.0,18,15.0,633
1,0,0.09,11.73,44175.0,4000.0,33.0,12,7.0,701
1,0,0.13,12.43,19196.0,2508.0,23.0,0,3.0,591
1,0,0.15,13.24,66049.0,9730.0,31.0,10,9.0,697
1,0,0.12,15.11,95803.0,11145.0,29.0,3,7.0,654
1,0,0.34,10.76,42945.0,14566.0,26.0,3,3.0,579
1,0,0.2,8.52,51925.0,10530.0,24.0,3,3.0,627
1,0,0.27,9.17,32851.0,9000.0,30.0,7,9.0,614
1,0,0.09,16.32,56013.0,5272.0,29.0,6,8.0,670
1,0,0.2,13.13,24186.0,4801.0,28.0,6,7.0,666
1,0,0.3,14.69,117229.0,35000.0,28.0,5,6.0,609
1,0,0.16,13.95,92814.0,14747.0,25.0,2,2.0,639
1,0,0.08,12.88,150806.0,11610.0,25.0,3,3.0,550
1,0,0.08,13.15,59808.0,4931.0,25.0,3,3.0,509
1,0,0.15,11.21,48023.0,7200.0,32.0,6,5.0,542
1,0,0.32,20.0,68023.0,21528.0,24.0,2,4.0,553
1,0,0.19,16.89,52007.0,10000.0,24.0,3,3.0,617
1,0,0.31,15.63,48259.0,15098.0,24.0,1,3.0,571
1,0,0.04,8.41,71693.0,3000.0,27.0,8,9.0,664
1,0,0.09,14.75,38350.0,3629.0,32.0,10,11.0,679
1,0,0.09,13.03,71793.0,6819.0,25.0,5,2.0,589
1,0,0.06,16.45,39705.0,2500.0,25.0,2,3.0,583
1,0,0.28,10.64,70429.0,20000.0,26.0,3,4.0,682
1,0,0.26,10.05,45526.0,12000.0,30.0,8,7.0,487
1,0,0.35,13.21,28420.0,10000.0,37.0,14,15.0,691
1,0,0.05,11.27,43867.0,2406.0,22.0,0,3.0,699
1,0,0.31,8.41,31084.0,9486.0,25.0,2,6.0,633
1,0,0.11,13.5,46714.0,5000.0,28.0,6,6.0,562
1,0,0.27,16.69,67912.0,18250.0,23.0,4,4.0,640
1,0,0.16,14.91,44239.0,7000.0,25.0,1,4.0,648
1,0,0.08,14.65,106619.0,8487.0,25.0,1,5.0,482
1,0,0.28,10.33,90837.0,25000.0,24.0,3,4.0,694
1,0,0.17,15.61,30799.0,5350.0,25.0,3,4.0,627
1,0,0.15,8.18,44221.0,6835.0,28.0,8,9.0,639
1,0,0.11,8.91,89747.0,10000.0,22.0,0,3.0,646
1,0,0.16,17.13,37022.0,6000.0,28.0,3,6.0,652
1,0,0.08,13.55,141611.0,12000.0,29.0,8,8.0,612
1,0,0.03,16.32,111378.0,3128.0,29.0,7,7.0,637
1,0,0.04,12.48,130451.0,4952.0,33.0,8,12.0,586
1,0,0.26,14.53,58569.0,15000.0,31.0,5,6.0,544
1,0,0.09,13.99,54001.0,4600.0,26.0,4,4.0,630
1,0,0.28,11.14,20209.0,5571.0,23.0,1,3.0,637
1,0,0.09,11.04,69289.0,6178.0,35.0,16,12.0,728
1,0,0.4,8.87,15100.0,6000.0,23.0,0,4.0,687
1,0,0.34,16.62,74314.0,25000.0,25.0,2,3.0,623
1,0,0.12,12.41,68194.0,7889.0,29.0,4,6.0,661
1,0,0.27,14.64,35576.0,9539.0,38.0,16,13.0,628
1,0,0.16,12.63,92397.0,15000.0,24.0,0,3.0,513
1,0,0.27,10.78,47814.0,13000.0,24.0,1,4.0,637
1,0,0.11,11.69,36013.0,4000.0,25.0,3,3.0,565
1,0,0.18,6.96,41917.0,7500.0,32.0,13,7.0,690
1,0,0.03,11.99,150668.0,5000.0,28.0,4,9.0,477
1,0,0.25,10.65,53580.0,13650.0,27.0,4,7.0,548
1,0,0.17,20.0,99546.0,16750.0,28.0,5,7.0,659
1,0,0.36,10.43,24351.0,8753.0,26.0,1,4.0,610
1,0,0.08,12.69,72617.0,6000.0,31.0,7,8.0,632
1,0,0.46,11.1,17441.0,8000.0,25.0,5,5.0,676
1,0,0.18,8.9,45445.0,8000.0,24.0,0,4.0,660
1,0,0.07,9.22,71885.0,5000.0,22.0,0,2.0,686
1,0,0.39,12.45,36851.0,14500.0,27.0,5,7.0,693
1,0,0.08,15.15,158393.0,12645.0,27.0,7,7.0,552
1,0,0.27,10.64,87481.0,24000.0,29.0,3,8.0,620
1,0,0.1,14.73,63595.0,6584.0,38.0,15,12.0,689
1,0,0.15,11.54,65795.0,9976.0,23.0,0,4.0,624
1,0,0.06,11.63,65115.0,4200.0,26.0,5,6.0,656
1,0,0.13,7.9,22672.0,3000.0,21.0,0,2.0,666
1,0,0.07,6.94,71727.0,5000.0,26.0,0,4.0,634
1,0,0.21,10.44,15407.0,3244.0,28.0,2,9.0,627
1,0,0.32,11.67,31003.0,10000.0,24.0,2,4.0,668
1,0,0.2,11.35,25183.0,5000.0,22.0,0,3.0,576
1,0,0.38,16.52,65622.0,25000.0,26.0,3,4.0,555
1,0,0.22,15.91,39351.0,8575.0,26.0,7,3.0,611
1,0,0.17,11.03,50008.0,8496.0,25.0,1,4.0,568
1,0,0.27,10.2,34741.0,9528.0,29.0,8,5.0,687
1,0,0.28,11.56,47229.0,13000.0,23.0,2,4.0,579
1,0,0.34,13.47,73055.0,25000.0,29.0,9,11.0,644
1,0,0.12,12.62,130367.0,15032.0,37.0,18,13.0,629
1,0,0.33,15.49,41338.0,13724.0,30.0,7,10.0,691
1,0,0.03,10.59,54001.0,1833.0,36.0,15,13.0,674
1,0,0.25,9.27,13243.0,3366.0,35.0,10,12.0,652
1,0,0.35,14.09,37043.0,12884.0,27.0,1,7.0,640
1,0,0.12,10.82,18907.0,2350.0,44.0,19,13.0,712
1,0,0.12,11.81,12497.0,1561.0,28.0,2,7.0,635
1,0,0.13,7.78,63789.0,8368.0,31.0,9,7.0,654
1,0,0.28,13.29,71707.0,20000.0,26.0,5,4.0,687
1,0,0.24,16.94,81864.0,20000.0,23.0,1,3.0,686
1,0,0.29,12.6,59408.0,17500.0,27.0,7,9.0,588
1,0,0.15,8.53,20167.0,3089.0,28.0,5,7.0,631
1,0,0.37,12.41,48984.0,18258.0,38.0,11,17.0,713
1,0,0.13,11.31,77639.0,9874.0,24.0,2,4.0,551
1,0,0.05,11.23,144805.0,7952.0,25.0,1,4.0,617
1,0,0.34,13.16,43995.0,15000.0,23.0,0,3.0,661
1,0,0.33,15.35,24038.0,8000.0,23.0,3,4.0,673
1,0,0.15,8.95,23679.0,3469.0,26.0,2,3.0,684
1,0,0.21,14.15,38222.0,8000.0,34.0,12,11.0,678
1,0,0.16,10.75,59804.0,9600.0,23.0,1,3.0,629
1,0,0.09,13.03,41814.0,3754.0,25.0,2,6.0,564
1,0,0.18,14.75,83773.0,15000.0,24.0,1,3.0,662
1,0,0.35,10.49,30926.0,10934.0,28.0,4,9.0,753
1,0,0.07,10.83,42155.0,3000.0,24.0,4,5.0,697
1,0,0.31,14.19,47878.0,15000.0,23.0,0,4.0,665
1,0,0.34,11.74,30871.0,10445.0,23.0,0,3.0,625
1,0,0.27,7.65,64884.0,17351.0,23.0,0,4.0,610
1,0,0.26,12.76,38489.0,10066.0,22.0,0,4.0,587
1,0,0.09,10.75,29775.0,2705.0,23.0,0,3.0,694
1,0,0.16,15.99,56290.0,9162.0,27.0,3,7.0,610
1,0,0.23,15.82,41698.0,9600.0,25.0,3,5.0,652
1,0,0.42,11.37,57319.0,24000.0,23.0,3,5.0,670
1,0,0.21,12.54,37345.0,8000.0,29.0,5,6.0,616
1,0,0.04,13.8,86249.0,3200.0,27.0,5,5.0,648
1,0,0.22,15.72,76551.0,16716.0,24.0,2,4.0,625
1,0,0.36,13.27,54869.0,20000.0,23.0,1,3.0,621
1,0,0.17,14.31,35767.0,6026.0,26.0,1,4.0,605
1,0,0.29,13.71,84884.0,25000.0,25.0,3,4.0,618
1,0,0.26,11.48,58304.0,15038.0,22.0,1,3.0,574
1,0,0.09,15.7,282175.0,25000.0,41.0,16,16.0,587
1,0,0.16,16.72,179706.0,28338.0,31.0,10,8.0,684
1,0,0.27,9.96,51303.0,14000.0,27.0,7,5.0,642
1,0,0.21,10.68,20873.0,4291.0,23.0,3,4.0,627
1,0,0.33,15.71,62228.0,20245.0,26.0,5,5.0,654
1,0,0.19,15.28,37138.0,7000.0,28.0,4,7.0,600
1,0,0.31,14.98,88629.0,27044.0,26.0,7,2.0,618
1,0,0.17,14.98,66271.0,10976.0,27.0,2,10.0,535
1,0,0.28,10.25,44246.0,12200.0,32.0,7,6.0,704
1,0,0.43,10.6,58452.0,24977.0,27.0,3,7.0,676
1,0,0.29,17.57,87385.0,25000.0,36.0,11,10.0,678
1,0,0.32,14.49,24438.0,7772.0,23.0,2,4.0,655
1,0,0.05,16.24,92097.0,4427.0,30.0,6,11.0,617
1,0,0.25,10.98,59255.0,15000.0,30.0,7,9.0,576
1,0,0.09,16.07,65757.0,6000.0,23.0,0,3.0,613
1,0,0.14,11.8,71461.0,10000.0,36.0,15,14.0,714
1,0,0.18,14.6,40000.0,7000.0,28.0,8,7.0,624
1,0,0.1,11.32,215984.0,21592.0,38.0,11,16.0,549
1,0,0.12,15.97,22679.0,2745.0,23.0,1,2.0,596
1,0,0.52,13.75,56526.0,29227.0,24.0,2,2.0,642
1,0,0.07,11.71,52160.0,3764.0,27.0,4,5.0,644
1,0,0.31,8.43,39466.0,12077.0,25.0,2,2.0,627
1,0,0.15,14.16,40645.0,6000.0,24.0,3,4.0,682
1,0,0.11,14.96,35414.0,4000.0,22.0,0,4.0,674
1,0,0.31,12.46,51763.0,16000.0,23.0,0,3.0,654
1,0,0.12,12.48,51910.0,6000.0,23.0,3,4.0,690
1,0,0.08,11.4,68848.0,5851.0,24.0,0,4.0,528
1,0,0.24,13.78,36803.0,9000.0,23.0,0,4.0,663
1,0,0.03,15.72,101837.0,2903.0,28.0,6,7.0,677
1,0,0.18,10.83,34828.0,6144.0,36.0,14,10.0,654
1,0,0.08,15.26,72833.0,5998.0,29.0,8,10.0,593
1,0,0.3,16.06,66009.0,20000.0,24.0,1,3.0,653
1,0,0.04,15.14,137613.0,5000.0,23.0,0,3.0,631
1,0,0.38,13.72,35728.0,13467.0,23.0,0,4.0,679
1,0,0.15,13.94,47781.0,7000.0,27.0,6,7.0,567
1,0,0.05,14.96,62977.0,3062.0,28.0,6,7.0,595
1,0,0.18,13.13,54921.0,9804.0,23.0,2,3.0,608
1,0,0.12,15.44,95778.0,11160.0,25.0,1,3.0,673
1,0,0.14,7.77,14898.0,2077.0,28.0,6,6.0,698
1,0,0.15,12.93,90678.0,14000.0,29.0,6,7.0,670
1,0,0.06,13.24,45833.0,2911.0,24.0,4,4.0,713
1,0,0.28,8.68,17834.0,4905.0,29.0,8,5.0,693
1,0,0.35,11.48,73040.0,25341.0,23.0,0,3.0,562
1,0,0.39,10.92,30784.0,12000.0,30.0,7,8.0,607
1,0,0.21,14.57,69043.0,14278.0,27.0,3,7.0,669
1,0,0.25,7.34,10953.0,2732.0,24.0,0,4.0,641
1,0,0.1,15.55,38215.0,3666.0,37.0,13,14.0,664
1,0,0.19,14.26,51655.0,10000.0,25.0,3,3.0,683
1,0,0.38,11.13,39503.0,15000.0,21.0,0,3.0,639
1,0,0.19,8.4,77881.0,14453.0,24.0,1,2.0,686
1,0,0.34,19.5,72963.0,25000.0,29.0,6,10.0,613
1,0,0.33,14.26,47817.0,16000.0,24.0,0,4.0,575
1,0,0.27,12.95,36906.0,10000.0,23.0,1,2.0,656
1,0,0.25,13.91,59923.0,15000.0,28.0,3,5.0,625
1,0,0.15,13.01,21570.0,3344.0,28.0,2,6.0,574
1,0,0.33,9.79,26928.0,8909.0,31.0,9,5.0,665
1,0,0.24,15.68,83917.0,20000.0,32.0,12,7.0,641
1,0,0.09,15.98,42168.0,4000.0,26.0,3,7.0,666
1,0,0.27,10.19,37042.0,10000.0,31.0,5,7.0,532
1,0,0.22,15.23,68462.0,15000.0,26.0,6,6.0,653
1,0,0.37,11.4,66993.0,25000.0,24.0,1,4.0,489
1,0,0.21,16.51,62278.0,13337.0,31.0,8,9.0,637
1,0,0.26,7.91,54787.0,14000.0,31.0,5,6.0,609
1,0,0.46,14.13,41713.0,19353.0,39.0,18,11.0,680
1,0,0.3,18.58,65832.0,20000.0,29.0,2,6.0,630
1,0,0.14,7.93,13092.0,1783.0,25.0,1,3.0,579
1,0,0.09,14.91,53810.0,5000.0,24.0,0,2.0,537
1,0,0.16,18.42,36959.0,6000.0,31.0,8,8.0,528
1,0,0.34,12.43,29742.0,10000.0,30.0,7,10.0,679
1,0,0.24,15.11,27139.0,6534.0,26.0,2,6.0,557
1,0,0.21,14.53,76387.0,16000.0,23.0,0,3.0,687
1,0,0.1,15.89,34574.0,3436.0,27.0,6,5.0,645
1,0,0.27,13.15,84746.0,22610.0,32.0,12,5.0,709
1,0,0.19,13.0,41751.0,8000.0,29.0,3,10.0,532
1,0,0.27,6.23,34690.0,9500.0,24.0,0,3.0,565
1,0,0.2,14.79,39691.0,8000.0,40.0,21,15.0,618
1,0,0.13,15.3,79825.0,10076.0,27.0,1,5.0,685
1,0,0.1,11.12,29553.0,3000.0,23.0,0,5.0,648
1,0,0.12,14.45,51275.0,6000.0,28.0,8,5.0,658
1,0,0.04,10.77,71766.0,3000.0,24.0,1,4.0,579
1,0,0.29,12.72,48908.0,14049.0,30.0,10,8.0,623
1,0,0.13,14.67,118599.0,15693.0,27.0,7,3.0,591
1,0,0.16,17.46,37317.0,6000.0,23.0,0,4.0,666
1,0,0.32,10.95,37253.0,12000.0,25.0,0,6.0,674
1,0,0.32,7.54,31194.0,10000.0,34.0,10,10.0,557
1,0,0.03,14.32,65899.0,2128.0,28.0,7,6.0,553
1,0,0.28,9.02,42735.0,11958.0,23.0,0,4.0,647
1,0,0.17,10.26,49231.0,8173.0,24.0,2,3.0,668
1,0,0.28,10.89,22961.0,6482.0,26.0,6,4.0,673
1,0,0.37,8.16,24791.0,9234.0,21.0,0,4.0,541
1,0,0.07,16.08,36681.0,2400.0,27.0,1,9.0,623
1,0,0.18,15.51,65930.0,12000.0,28.0,7,7.0,663
1,0,0.14,11.34,27710.0,3988.0,25.0,4,4.0,550
1,0,0.1,12.67,74475.0,7501.0,31.0,10,8.0,720
1,0,0.18,14.13,81864.0,15000.0,34.0,11,8.0,639
1,0,0.29,15.48,83980.0,24029.0,31.0,11,6.0,666
1,0,0.07,12.73,36129.0,2500.0,25.0,0,4.0,711
1,0,0.11,16.38,37038.0,4239.0,29.0,6,5.0,650
1,0,0.2,13.71,27697.0,5646.0,27.0,6,7.0,674
1,0,0.34,15.04,44231.0,14993.0,25.0,6,2.0,683
1,0,0.21,9.62,24283.0,5000.0,25.0,2,2.0,617
1,0,0.17,15.56,69699.0,12000.0,26.0,3,6.0,643
1,0,0.2,16.54,24768.0,5000.0,31.0,6,8.0,446
1,0,0.05,17.28,92416.0,4543.0,31.0,9,8.0,655
1,0,0.43,11.99,57476.0,25000.0,26.0,0,7.0,543
